user_id,sex,city,constellation
5999,1,6411949,白羊座
6000,0,6081949,双鱼座
6009,1,6081949,狮子座
6025,0,6281949,巨蟹座
6042,1,6281949,白羊座
6047,0,6281949,射手座
6051,0,6481949,金牛座
6055,1,6581949,狮子座
6063,0,6081949,天秤座
6070,0,6281949,双子座
6090,1,6081949,狮子座
6093,0,6281949,狮子座
6094,1,6411949,天秤座
6099,1,6411949,白羊座
6102,0,6301949,水瓶座
6103,1,6411949,摩羯座
6112,1,6412149,摩羯座
6121,1,6301949,狮子座
6123,0,6301949,天秤座
6130,1,6281949,天蝎座
6132,0,6281949,水瓶座
6134,0,6481949,处女座
6135,1,6411949,天秤座
6137,1,6301949,白羊座
6138,1,6411949,狮子座
6143,1,6301949,巨蟹座
6148,0,6411949,天蝎座
6153,1,6481949,白羊座
6159,1,6581949,摩羯座
6161,0,6301949,巨蟹座
6163,0,6481949,金牛座
6165,0,6411949,狮子座
6169,1,6281949,白羊座
6172,1,6301949,处女座
6177,0,6411949,摩羯座
6186,0,6081949,金牛座
6188,0,6481949,巨蟹座
6191,1,6301949,巨蟹座
6193,0,6281949,巨蟹座
6199,1,6412149,天蝎座
6202,0,6411949,金牛座
6205,1,6412149,白羊座
6214,1,6481949,巨蟹座
6218,1,6481949,巨蟹座
6236,1,6281949,天秤座
6249,1,6412149,天蝎座
6250,1,6301949,处女座
6252,1,6301949,摩羯座
6267,1,6411949,处女座
6269,0,6281949,水瓶座
6277,1,6412149,天秤座
6282,1,6081949,双鱼座
6286,1,6412149,双子座
6288,1,6411949,水瓶座
6296,1,6081949,射手座
6299,0,6412149,金牛座
6301,0,6412149,天秤座
6303,1,6412149,金牛座
6304,1,6411949,金牛座
6305,0,6281949,白羊座
6310,0,6481949,天蝎座
6311,1,6281949,射手座
6322,0,6411949,巨蟹座
6326,0,6081949,双鱼座
6335,0,6081949,射手座
6337,0,6281949,金牛座
6354,0,6412149,双鱼座
6358,1,6411949,狮子座
6360,1,6481949,双鱼座
6368,0,6081949,狮子座
6369,1,6412149,天蝎座
6373,0,6301949,处女座
6387,1,6411949,天蝎座
6404,1,6411949,天秤座
6405,0,6412149,金牛座
6406,0,6411949,处女座
6407,0,6281949,白羊座
6411,1,6281949,狮子座
6412,0,6281949,天秤座
6416,0,6481949,射手座
6423,0,6481949,白羊座
6427,1,6081949,金牛座
6432,1,6081949,金牛座
6436,1,6412149,白羊座
6439,1,6081949,白羊座
6441,1,6281949,金牛座
6452,1,6281949,天蝎座
6454,1,6411949,白羊座
6458,0,6281949,巨蟹座
6460,1,6301949,白羊座
6466,0,6301949,射手座
6475,1,6411949,水瓶座
6479,1,6481949,双子座
6490,0,6411949,天秤座
6498,0,6481949,天蝎座
6499,1,6481949,双子座
6512,0,6411949,天蝎座
6516,1,6081949,金牛座
6537,1,6281949,金牛座
6548,0,6581949,摩羯座
6560,0,6412149,射手座
6571,0,6581949,巨蟹座
6573,0,6412149,白羊座
6575,0,6581949,金牛座
6587,1,6481949,狮子座
6604,0,6281949,双子座
6605,1,6412149,金牛座
6612,0,6411949,水瓶座
6617,0,6301949,双鱼座
6624,1,6411949,摩羯座
6627,0,6411949,狮子座
6637,1,6281949,射手座
6640,1,6081949,金牛座
6646,1,6412149,巨蟹座
6656,1,6411949,处女座
6662,0,6581949,天蝎座
6665,0,6301949,双鱼座
6668,0,6281949,双鱼座
6669,0,6481949,摩羯座
6670,0,6411949,双子座
6673,0,6281949,金牛座
6674,0,6281949,巨蟹座
6682,1,6412149,摩羯座
6688,0,6412149,狮子座
6697,1,6411949,摩羯座
6701,1,6081949,天蝎座
6702,1,6481949,处女座
6703,1,6412149,水瓶座
6705,1,6481949,水瓶座
6707,0,6412149,狮子座
6708,0,6081949,狮子座
6715,1,6081949,狮子座
6718,0,6411949,天蝎座
6722,0,6281949,双鱼座
6733,1,6481949,天蝎座
6740,1,6411949,天秤座
6744,0,6412149,白羊座
6748,0,6301949,白羊座
6753,1,6281949,天蝎座
6759,1,6281949,水瓶座
6767,1,6281949,水瓶座
6769,1,6412149,水瓶座
6775,0,6081949,双子座
6787,1,6281949,巨蟹座
6789,0,6281949,天蝎座
6793,1,6411949,双子座
6797,0,6412149,水瓶座
6802,0,6281949,金牛座
6810,0,6281949,摩羯座
6815,1,6581949,水瓶座
6820,0,6411949,巨蟹座
6828,0,6581949,白羊座
6829,0,6301949,射手座
6830,0,6412149,射手座
6831,1,6411949,金牛座
6832,1,6581949,天蝎座
6838,0,6412149,双子座
6840,1,6411949,天秤座
6844,1,6481949,摩羯座
6848,1,6412149,白羊座
6867,0,6411949,白羊座
6868,0,6481949,狮子座
6869,1,6081949,摩羯座
6870,0,6281949,水瓶座
6871,0,6281949,双鱼座
6889,1,6301949,白羊座
6891,1,6481949,水瓶座
6895,1,6412149,天蝎座
6900,1,6281949,双子座
6901,1,6281949,摩羯座
6903,0,6281949,狮子座
6904,1,6301949,金牛座
6911,1,6281949,天秤座
6913,0,6281949,天秤座
6931,1,6411949,摩羯座
6936,1,6281949,双鱼座
6941,0,6081949,双子座
6963,1,6281949,射手座
6975,1,6411949,摩羯座
6978,1,6281949,双子座
6979,0,6301949,摩羯座
6982,1,6412149,射手座
6985,0,6081949,处女座
6993,1,6481949,巨蟹座
6994,0,6081949,天蝎座
7003,0,6412149,天秤座
7004,0,6281949,双鱼座
7005,1,6581949,双子座
7007,0,6412149,水瓶座
7017,1,6081949,狮子座
7023,0,6412149,双子座
7024,0,6481949,天蝎座
7031,1,6481949,白羊座
7033,0,6301949,摩羯座
7036,0,6281949,白羊座
7037,1,6281949,天蝎座
7040,0,6281949,白羊座
7041,1,6581949,狮子座
7044,0,6081949,双子座
7045,0,6081949,射手座
7047,1,6081949,天蝎座
7050,0,6411949,双鱼座
7057,1,6411949,双鱼座
7058,1,6281949,摩羯座
7059,1,6301949,双鱼座
7063,1,6281949,狮子座
7064,0,6081949,金牛座
7071,1,6411949,处女座
7072,0,6281949,巨蟹座
7082,1,6412149,双鱼座
7090,1,6081949,双鱼座
7099,1,6281949,金牛座
7103,0,6412149,处女座
7106,0,6281949,水瓶座
7111,0,6301949,狮子座
7113,1,6281949,摩羯座
7115,0,6412149,天蝎座
7117,1,6412149,天蝎座
7130,1,6412149,天蝎座
7135,0,6481949,射手座
7136,1,6081949,双鱼座
7137,0,6281949,白羊座
7144,1,6281949,白羊座
7148,1,6411949,水瓶座
7167,1,6281949,双子座
7190,1,6411949,白羊座
7191,0,6411949,射手座
7192,1,6281949,摩羯座
7204,1,6411949,巨蟹座
7208,1,6481949,狮子座
7209,0,6281949,天秤座
7211,1,6281949,天秤座
7220,1,6411949,天蝎座
7223,1,6411949,天蝎座
7224,0,6301949,双子座
7233,0,6481949,水瓶座
7238,1,6412149,射手座
7248,0,6411949,摩羯座
7252,1,6411949,双子座
7253,0,6081949,天秤座
7259,1,6411949,摩羯座
7261,1,6412149,白羊座
7270,0,6411949,水瓶座
7281,1,6281949,双鱼座
7284,1,6281949,双鱼座
7298,1,6412149,天秤座
7315,0,6411949,狮子座
7319,0,6412149,射手座
7332,0,6411949,狮子座
7333,1,6281949,天秤座
7338,1,6301949,双子座
7339,1,6081949,摩羯座
7340,1,6301949,天秤座
7343,1,6412149,巨蟹座
7344,1,6411949,水瓶座
7352,1,6281949,巨蟹座
7354,1,6301949,巨蟹座
7358,0,6411949,水瓶座
7359,1,6412149,天蝎座
7362,0,6081949,金牛座
7366,1,6412149,摩羯座
7374,1,6411949,水瓶座
7376,0,6281949,狮子座
7377,1,6412149,射手座
7379,1,6481949,狮子座
7384,1,6081949,水瓶座
7391,0,6411949,双子座
7394,1,6581949,双鱼座
7396,1,6481949,白羊座
7404,0,6281949,天秤座
7409,1,6081949,天秤座
7411,0,6281949,双子座
7424,0,6412149,金牛座
7426,1,6411949,狮子座
7436,1,6281949,双鱼座
7442,1,6411949,处女座
7443,0,6081949,巨蟹座
7444,1,6411949,双鱼座
7445,0,6301949,双子座
7447,0,6081949,双子座
7449,0,6412149,白羊座
7453,1,6411949,双子座
7479,0,6481949,金牛座
7480,1,6301949,狮子座
7482,0,6411949,天蝎座
7483,0,6581949,巨蟹座
7487,1,6281949,狮子座
7489,0,6081949,双鱼座
7491,0,6411949,射手座
7503,1,6081949,双子座
7505,1,6081949,金牛座
7506,1,6281949,射手座
7509,1,6412149,巨蟹座
7510,0,6301949,双子座
7513,1,6411949,摩羯座
7519,0,6412149,双鱼座
7527,0,6412149,处女座
7532,1,6581949,巨蟹座
7537,1,6412149,金牛座
7542,1,6301949,天秤座
7556,0,6481949,金牛座
7557,1,6411949,狮子座
7558,1,6281949,双子座
7563,1,6281949,金牛座
7564,0,6281949,狮子座
7581,1,6411949,射手座
7590,1,6281949,处女座
7600,0,6301949,双子座
7603,0,6281949,巨蟹座
7605,0,6412149,处女座
7606,1,6412149,狮子座
7609,0,6081949,狮子座
7618,0,6411949,双子座
7622,1,6411949,处女座
7623,0,6581949,天蝎座
7636,1,6412149,天蝎座
7640,0,6411949,双鱼座
7641,1,6281949,白羊座
7645,1,6081949,巨蟹座
7646,1,6412149,双鱼座
7648,0,6581949,金牛座
7651,1,6411949,巨蟹座
7659,1,6081949,巨蟹座
7664,1,6411949,狮子座
7665,0,6281949,双鱼座
7666,0,6411949,双鱼座
7673,0,6281949,摩羯座
7677,0,6281949,水瓶座
7678,0,6301949,射手座
7681,1,6412149,天蝎座
7683,0,6481949,白羊座
7684,1,6081949,白羊座
7687,1,6411949,天蝎座
7688,1,6581949,双鱼座
7696,0,6081949,白羊座
7699,0,6412149,天蝎座
7703,0,6481949,射手座
7704,1,6481949,白羊座
7719,1,6281949,处女座
7720,0,6411949,天秤座
7724,0,6281949,双鱼座
7726,1,6301949,双鱼座
7727,1,6412149,射手座
7728,0,6301949,水瓶座
7731,1,6412149,天蝎座
7734,0,6481949,双鱼座
7739,1,6411949,双鱼座
7741,0,6412149,巨蟹座
7742,0,6281949,狮子座
7743,0,6481949,处女座
7746,0,6081949,处女座
7753,0,6281949,天秤座
7755,0,6411949,天秤座
7776,0,6411949,天蝎座
7780,0,6301949,双鱼座
7786,0,6081949,双鱼座
7789,1,6281949,双子座
7795,0,6412149,射手座
7798,0,6481949,水瓶座
7802,0,6411949,巨蟹座
7803,1,6301949,射手座
7809,1,6412149,白羊座
7813,0,6281949,射手座
7819,0,6411949,天秤座
7825,0,6581949,摩羯座
7835,0,6301949,巨蟹座
7839,1,6412149,处女座
7846,0,6412149,狮子座
7851,1,6412149,天蝎座
7855,1,6411949,摩羯座
7862,1,6281949,金牛座
7865,0,6411949,水瓶座
7875,0,6411949,金牛座
7876,0,6301949,射手座
7888,1,6301949,水瓶座
7910,0,6481949,白羊座
7914,0,6411949,双鱼座
7923,1,6281949,射手座
7932,1,6281949,狮子座
7942,1,6481949,双鱼座
7947,1,6301949,金牛座
7960,1,6412149,双子座
7962,1,6301949,天秤座
7964,0,6581949,双鱼座
7970,0,6281949,巨蟹座
7972,0,6481949,处女座
7973,1,6411949,狮子座
7979,1,6581949,摩羯座
7983,0,6301949,金牛座
7989,1,6481949,白羊座
7991,0,6581949,双鱼座
7992,1,6581949,处女座
7994,1,6281949,摩羯座
8003,1,6412149,天秤座
8005,1,6081949,狮子座
8008,1,6081949,天蝎座
8015,0,6481949,金牛座
8019,1,6412149,狮子座
8024,1,6412149,射手座
8044,0,6481949,狮子座
8054,0,6081949,处女座
8056,0,6412149,金牛座
8092,0,6301949,天蝎座
8122,1,6301949,水瓶座
8125,0,6281949,水瓶座
8131,0,6081949,天蝎座
8135,0,6081949,天蝎座
8146,0,6301949,摩羯座
8147,1,6481949,白羊座
8149,0,6412149,天秤座
8151,1,6281949,射手座
8162,0,6281949,天蝎座
8164,0,6412149,天秤座
8165,0,6281949,狮子座
8170,0,6281949,巨蟹座
8177,0,6481949,摩羯座
8178,1,6411949,白羊座
8196,0,6411949,巨蟹座
8197,1,6411949,摩羯座
8203,1,6081949,水瓶座
8204,0,6281949,水瓶座
8208,0,6411949,狮子座
8209,1,6412149,巨蟹座
8211,1,6412149,狮子座
8218,1,6411949,水瓶座
8226,0,6081949,双子座
8247,1,6481949,处女座
8253,1,6412149,天蝎座
8257,1,6081949,白羊座
8258,1,6301949,处女座
8259,0,6411949,双子座
8262,1,6301949,处女座
8263,1,6412149,双鱼座
8264,0,6411949,处女座
8265,0,6481949,狮子座
8283,1,6281949,金牛座
8287,0,6411949,水瓶座
8290,0,6081949,天秤座
8312,0,6411949,双子座
8326,1,6081949,白羊座
8330,1,6481949,摩羯座
8338,0,6481949,双子座
8354,1,6281949,白羊座
8358,1,6081949,处女座
8366,1,6412149,天秤座
8369,0,6281949,摩羯座
8372,0,6281949,狮子座
8373,0,6281949,双子座
8378,0,6281949,处女座
8387,0,6411949,天蝎座
8388,1,6281949,处女座
8393,0,6281949,金牛座
8401,1,6081949,金牛座
8412,0,6411949,双鱼座
8414,1,6411949,双鱼座
8422,0,6281949,狮子座
8434,0,6281949,摩羯座
8447,1,6411949,金牛座
8470,0,6411949,双鱼座
8471,0,6281949,天秤座
8472,0,6281949,狮子座
8480,0,6411949,白羊座
8493,0,6301949,摩羯座
8500,0,6412149,白羊座
8506,1,6281949,狮子座
8509,1,6081949,天秤座
8516,0,6081949,天秤座
8517,0,6281949,双子座
8545,0,6281949,双子座
8546,1,6281949,天蝎座
8553,1,6412149,巨蟹座
8569,1,6411949,狮子座
8571,0,6411949,摩羯座
8573,0,6412149,射手座
8574,1,6411949,射手座
8580,0,6411949,天蝎座
8584,0,6281949,水瓶座
8606,0,6281949,狮子座
8609,0,6581949,摩羯座
8612,1,6301949,双鱼座
8616,0,6281949,狮子座
8625,1,6411949,射手座
8626,1,6481949,水瓶座
8634,1,6281949,金牛座
8636,1,6081949,巨蟹座
8638,0,6081949,金牛座
8644,0,6281949,巨蟹座
8654,1,6081949,摩羯座
8655,0,6412149,处女座
8667,1,6581949,金牛座
8675,1,6081949,双鱼座
8679,0,6412149,金牛座
8688,1,6411949,狮子座
8689,1,6411949,天蝎座
8696,0,6081949,双子座
8699,1,6411949,天秤座
8706,1,6081949,摩羯座
8710,0,6411949,狮子座
8713,0,6481949,处女座
8718,1,6412149,狮子座
8719,1,6281949,天秤座
8722,1,6411949,巨蟹座
8725,0,6411949,摩羯座
8733,0,6301949,天秤座
8736,0,6481949,处女座
8742,0,6411949,金牛座
8743,1,6481949,双子座
8753,1,6581949,水瓶座
8763,0,6081949,射手座
8767,1,6411949,天秤座
8770,1,6081949,射手座
8775,0,6581949,白羊座
8778,1,6581949,狮子座
8779,1,6412149,摩羯座
8781,0,6301949,摩羯座
8784,0,6081949,摩羯座
8791,1,6412149,天秤座
8793,0,6081949,双鱼座
8794,0,6411949,金牛座
8803,1,6412149,摩羯座
8806,0,6412149,水瓶座
8811,0,6281949,巨蟹座
8813,0,6411949,金牛座
8814,0,6281949,双鱼座
8821,1,6411949,双子座
8823,0,6081949,摩羯座
8834,0,6301949,巨蟹座
8838,1,6481949,狮子座
8841,1,6411949,双子座
8847,1,6081949,天蝎座
8856,0,6481949,水瓶座
8857,0,6481949,双鱼座
8871,1,6411949,狮子座
8875,0,6281949,处女座
8876,1,6301949,天蝎座
8890,0,6411949,天蝎座
8896,0,6301949,天秤座
8897,1,6281949,摩羯座
8898,1,6481949,双子座
8906,1,6281949,天蝎座
8912,1,6281949,双子座
8913,1,6281949,天蝎座
8914,1,6412149,狮子座
8919,1,6281949,狮子座
8924,1,6581949,天秤座
8927,1,6481949,白羊座
8931,0,6081949,金牛座
8934,0,6481949,双鱼座
8943,0,6281949,摩羯座
8953,0,6081949,天秤座
8960,1,6411949,处女座
8967,1,6301949,双鱼座
8974,0,6281949,水瓶座
8979,0,6281949,金牛座
8987,0,6281949,射手座
8991,1,6411949,射手座
8992,1,6081949,处女座
8999,1,6281949,白羊座
9001,0,6412149,射手座
9004,1,6081949,处女座
9008,0,6081949,狮子座
9011,1,6412149,天蝎座
9012,0,6412149,射手座
9018,0,6281949,处女座
9020,1,6301949,狮子座
9038,0,6301949,射手座
9039,0,6281949,摩羯座
9040,1,6281949,巨蟹座
9041,1,6081949,巨蟹座
9044,0,6281949,水瓶座
9046,0,6481949,摩羯座
9052,0,6412149,狮子座
9054,0,6412149,双子座
9056,0,6281949,金牛座
9058,0,6301949,双鱼座
9063,1,6481949,白羊座
9064,0,6081949,水瓶座
9065,1,6281949,巨蟹座
9070,0,6411949,双子座
9075,0,6281949,天蝎座
9078,0,6081949,狮子座
9085,1,6412149,摩羯座
9087,1,6301949,水瓶座
9089,1,6301949,处女座
9096,0,6281949,巨蟹座
9099,0,6281949,金牛座
9106,0,6481949,巨蟹座
9107,0,6081949,水瓶座
9108,0,6301949,狮子座
9112,1,6411949,射手座
9116,0,6301949,天秤座
9117,0,6412149,狮子座
9119,1,6411949,摩羯座
9128,1,6081949,摩羯座
9129,0,6412149,双鱼座
9136,0,6081949,射手座
9140,1,6412149,金牛座
9149,1,6411949,天秤座
9155,1,6281949,摩羯座
9157,0,6411949,金牛座
9160,0,6301949,狮子座
9176,1,6301949,摩羯座
9179,0,6081949,天蝎座
9184,0,6281949,双子座
9187,1,6301949,双鱼座
9189,1,6412149,双鱼座
9191,1,6411949,处女座
9197,1,6412149,摩羯座
9205,0,6301949,水瓶座
9211,1,6301949,射手座
9212,1,6481949,射手座
9219,1,6412149,双鱼座
9222,0,6281949,狮子座
9235,1,6412149,白羊座
9237,1,6301949,天秤座
9239,1,6281949,天秤座
9244,0,6412149,巨蟹座
9247,0,6581949,天秤座
9248,0,6481949,双子座
9252,1,6301949,水瓶座
9253,1,6412149,双鱼座
9268,0,6281949,水瓶座
9276,1,6281949,处女座
9279,1,6412149,摩羯座
9280,1,6411949,巨蟹座
9291,1,6301949,天蝎座
9294,1,6281949,天秤座
9299,1,6081949,处女座
9307,1,6411949,双鱼座
9308,0,6481949,天秤座
9312,0,6281949,双子座
9316,0,6412149,天秤座
9323,0,6581949,白羊座
9324,1,6481949,摩羯座
9326,1,6301949,天秤座
9345,1,6281949,双鱼座
9357,1,6281949,天秤座
9372,1,6412149,处女座
9389,1,6081949,处女座
9392,0,6301949,巨蟹座
9395,1,6281949,天秤座
9400,1,6481949,双子座
9412,1,6412149,白羊座
9415,0,6412149,水瓶座
9419,0,6411949,摩羯座
9420,0,6281949,金牛座
9421,0,6411949,双鱼座
9432,1,6411949,射手座
9434,1,6411949,狮子座
9436,0,6411949,摩羯座
9438,0,6281949,天秤座
9441,1,6412149,天蝎座
9448,1,6301949,天秤座
9451,0,6281949,射手座
9456,1,6281949,处女座
9461,0,6281949,摩羯座
9465,0,6281949,巨蟹座
9469,0,6481949,处女座
9476,0,6481949,处女座
9477,0,6411949,天秤座
9483,0,6412149,天蝎座
9489,1,6412149,天蝎座
9490,1,6081949,狮子座
9503,1,6411949,白羊座
9504,1,6281949,射手座
9505,0,6412149,天秤座
9508,0,6581949,摩羯座
9513,0,6301949,射手座
9514,1,6301949,处女座
9533,0,6081949,狮子座
9538,1,6411949,水瓶座
9542,1,6081949,处女座
9551,0,6412149,金牛座
9554,0,6281949,射手座
9558,0,6301949,摩羯座
9575,1,6411949,金牛座
9577,1,6081949,天蝎座
9578,0,6281949,天秤座
9582,1,6281949,巨蟹座
9586,1,6281949,处女座
9589,1,6581949,金牛座
9595,1,6481949,天蝎座
9597,1,6412149,双子座
9598,0,6081949,狮子座
9599,1,6281949,狮子座
9605,1,6412149,巨蟹座
9617,0,6301949,金牛座
9618,0,6581949,白羊座
9620,1,6411949,处女座
9623,0,6081949,天秤座
9628,0,6281949,巨蟹座
9635,1,6301949,金牛座
9641,0,6412149,天秤座
9646,0,6281949,双鱼座
9647,0,6281949,双子座
9652,1,6301949,水瓶座
9655,0,6411949,狮子座
9660,0,6081949,天蝎座
9664,1,6412149,射手座
9665,0,6081949,水瓶座
9668,0,6581949,处女座
9671,1,6281949,天秤座
9675,1,6281949,天秤座
9679,1,6411949,处女座
9681,0,6581949,双子座
9683,1,6301949,双鱼座
9688,1,6281949,白羊座
9696,1,6081949,金牛座
9703,0,6081949,摩羯座
9704,1,6081949,水瓶座
9708,1,6411949,白羊座
9717,1,6281949,巨蟹座
9723,0,6081949,双子座
9726,0,6481949,摩羯座
9728,1,6412149,白羊座
9732,0,6412149,天蝎座
9737,1,6301949,白羊座
9744,0,6412149,双子座
9745,0,6281949,天秤座
9746,0,6412149,天秤座
9747,0,6412149,狮子座
9748,1,6301949,巨蟹座
9749,1,6301949,白羊座
9750,0,6081949,白羊座
9755,0,6081949,狮子座
9756,1,6412149,天秤座
9759,0,6581949,水瓶座
9769,0,6411949,天秤座
9771,1,6481949,射手座
9773,1,6412149,双子座
9779,1,6481949,金牛座
9784,0,6081949,摩羯座
9785,0,6411949,金牛座
9788,0,6412149,天蝎座
9790,1,6281949,天蝎座
9794,0,6281949,双鱼座
9803,0,6411949,处女座
9804,1,6411949,巨蟹座
9809,1,6081949,金牛座
9812,0,6281949,摩羯座
9818,1,6481949,白羊座
9819,0,6411949,巨蟹座
9827,1,6081949,处女座
9833,1,6081949,双子座
9836,1,6481949,白羊座
9840,0,6281949,摩羯座
9845,0,6411949,金牛座
9848,0,6412149,天秤座
9850,0,6081949,白羊座
9851,0,6412149,天蝎座
9853,1,6081949,双子座
9854,1,6281949,摩羯座
9861,0,6081949,摩羯座
9862,1,6412149,天秤座
9863,0,6281949,白羊座
9867,1,6412149,处女座
9870,0,6081949,水瓶座
9874,1,6301949,双鱼座
9890,1,6581949,双子座
9891,0,6081949,天秤座
9892,1,6481949,天秤座
9902,1,6301949,摩羯座
9904,1,6412149,狮子座
9906,1,6081949,双子座
9908,0,6281949,处女座
9916,1,6081949,处女座
9919,1,6281949,处女座
9921,1,6481949,巨蟹座
9924,1,6412149,双子座
9928,1,6281949,处女座
9929,0,6301949,射手座
9930,0,6081949,金牛座
9934,0,6081949,天蝎座
9939,0,6281949,处女座
9955,0,6081949,射手座
9956,0,6081949,摩羯座
9959,1,6581949,狮子座
9963,0,6081949,狮子座
9965,0,6581949,双鱼座
9967,0,6281949,摩羯座
9982,0,6301949,天秤座
9984,1,6281949,狮子座
9985,1,6411949,射手座
10002,1,6281949,双子座
10006,0,6412149,摩羯座
10017,0,6581949,天秤座
10023,1,6411949,狮子座
10028,0,6281949,水瓶座
10031,1,6301949,双鱼座
10036,1,6581949,摩羯座
10038,1,6411949,摩羯座
10044,1,6281949,双子座
10047,1,6481949,射手座
10056,0,6412149,水瓶座
10061,0,6081949,金牛座
10062,1,6412149,白羊座
10064,0,6481949,狮子座
10065,1,6301949,摩羯座
10069,1,6412149,双鱼座
10074,0,6411949,天秤座
10078,1,6412149,双鱼座
10079,1,6301949,射手座
10082,0,6281949,天蝎座
10087,0,6581949,天秤座
10089,0,6481949,水瓶座
10093,1,6481949,天秤座
10096,1,6301949,天秤座
10100,0,6301949,金牛座
10116,1,6301949,射手座
10123,0,6411949,天秤座
10127,0,6411949,巨蟹座
10128,1,6411949,射手座
10132,1,6412149,白羊座
10133,0,6581949,射手座
10145,1,6481949,双子座
10149,1,6412149,双子座
10159,0,6581949,双子座
10167,0,6301949,双子座
10174,1,6412149,摩羯座
10176,1,6411949,天秤座
10185,1,6081949,天蝎座
10190,0,6281949,狮子座
10192,0,6281949,双鱼座
10196,1,6081949,双子座
10200,1,6281949,巨蟹座
10202,1,6481949,双鱼座
10203,0,6301949,摩羯座
10204,0,6301949,处女座
10206,1,6281949,狮子座
10214,0,6301949,狮子座
10217,1,6411949,射手座
10218,0,6481949,金牛座
10235,0,6281949,狮子座
10242,0,6411949,白羊座
10261,0,6281949,射手座
10264,0,6411949,摩羯座
10277,0,6481949,巨蟹座
10281,0,6581949,狮子座
10283,0,6481949,双子座
10288,1,6081949,金牛座
10289,1,6481949,双子座
10293,1,6581949,射手座
10298,1,6412149,狮子座
10300,0,6411949,白羊座
10306,0,6411949,天蝎座
10310,1,6412149,处女座
10317,0,6412149,天蝎座
10322,1,6581949,双子座
10326,0,6281949,狮子座
10330,0,6412149,天蝎座
10331,0,6081949,狮子座
10337,1,6411949,金牛座
10344,1,6411949,天秤座
10349,0,6411949,摩羯座
10353,1,6581949,处女座
10357,1,6281949,狮子座
10359,1,6481949,水瓶座
10369,1,6081949,天秤座
10371,1,6281949,狮子座
10376,0,6581949,摩羯座
10380,1,6411949,白羊座
10385,1,6281949,双鱼座
10387,1,6411949,双鱼座
10391,0,6281949,金牛座
10393,0,6281949,射手座
10395,1,6081949,水瓶座
10396,0,6412149,巨蟹座
10397,0,6411949,摩羯座
10412,0,6301949,金牛座
10414,1,6301949,狮子座
10424,0,6281949,双子座
10434,1,6281949,摩羯座
10439,0,6281949,摩羯座
10445,1,6412149,处女座
10455,0,6411949,白羊座
10459,0,6412149,双鱼座
10460,1,6581949,天秤座
10473,0,6411949,射手座
10474,0,6081949,白羊座
10475,1,6411949,双鱼座
10481,1,6301949,射手座
10483,0,6081949,水瓶座
10487,1,6412149,金牛座
10490,1,6281949,水瓶座
10494,0,6581949,天蝎座
10501,0,6581949,射手座
10510,0,6481949,射手座
10514,1,6411949,金牛座
10515,0,6411949,摩羯座
10518,1,6281949,双子座
10520,0,6481949,天秤座
10522,1,6301949,双鱼座
10524,0,6301949,摩羯座
10525,1,6411949,水瓶座
10526,1,6081949,巨蟹座
10540,0,6281949,狮子座
10546,1,6412149,天蝎座
10556,1,6412149,双鱼座
10561,1,6281949,天秤座
10562,0,6301949,狮子座
10563,0,6412149,天秤座
10570,1,6281949,处女座
10572,0,6481949,狮子座
10573,1,6412149,双子座
10575,0,6481949,狮子座
10582,1,6301949,狮子座
10588,0,6281949,巨蟹座
10607,1,6081949,巨蟹座
10608,0,6412149,白羊座
10619,1,6411949,双鱼座
10624,0,6412149,双鱼座
10629,0,6081949,狮子座
10630,1,6081949,白羊座
10641,1,6281949,双子座
10643,0,6411949,处女座
10654,1,6081949,处女座
10657,0,6281949,水瓶座
10662,0,6281949,射手座
10664,0,6481949,双子座
10668,1,6281949,天蝎座
10671,1,6481949,巨蟹座
10672,1,6412149,双子座
10677,1,6412149,水瓶座
10682,0,6281949,水瓶座
10684,0,6281949,狮子座
10685,1,6481949,摩羯座
10687,1,6411949,白羊座
10690,1,6081949,狮子座
10695,0,6281949,金牛座
10703,0,6281949,天秤座
10706,1,6301949,天秤座
10707,1,6411949,金牛座
10718,0,6581949,双鱼座
10721,1,6412149,水瓶座
10723,1,6281949,巨蟹座
10724,1,6081949,巨蟹座
10726,0,6281949,双子座
10732,1,6581949,白羊座
10738,0,6301949,射手座
10742,1,6281949,狮子座
10744,1,6281949,白羊座
10748,1,6412149,天秤座
10753,1,6412149,金牛座
10761,1,6481949,金牛座
10762,1,6301949,天秤座
10763,0,6301949,摩羯座
10770,1,6581949,双子座
10778,1,6281949,双鱼座
10787,1,6412149,白羊座
10790,0,6481949,狮子座
10791,1,6411949,射手座
10794,1,6411949,狮子座
10795,1,6281949,处女座
10808,1,6411949,巨蟹座
10812,1,6581949,狮子座
10820,1,6301949,摩羯座
10827,1,6281949,天蝎座
10831,0,6481949,双鱼座
10832,1,6081949,天蝎座
10834,1,6412149,天蝎座
10836,0,6281949,天蝎座
10838,0,6081949,天秤座
10850,1,6081949,巨蟹座
10855,1,6281949,狮子座
10857,0,6281949,处女座
10858,1,6412149,天秤座
10863,1,6412149,水瓶座
10874,1,6412149,天秤座
10876,0,6481949,狮子座
10879,0,6411949,处女座
10882,1,6481949,双鱼座
10888,0,6411949,金牛座
10891,1,6081949,金牛座
10892,0,6411949,天蝎座
10894,1,6412149,摩羯座
10895,1,6281949,摩羯座
10914,0,6581949,双子座
10915,1,6411949,金牛座
10916,0,6411949,金牛座
10917,1,6411949,双子座
10938,0,6281949,金牛座
